state_code,state,city,latitude,longitude
IN.24,Rajasthan,Mālpura,26.2838,75.36458
IN.09,Gujarat,Mālpur,23.36035,73.46595
IN.19,Karnataka,Malpe,13.34962,74.70394
IN.25,Tamil Nadu,Māllūr,11.54424,78.14078
IN.25,Tamil Nadu,Mallasamudram,11.49333,78.03119
IN.25,Tamil Nadu,Mallāpuram,11.98231,78.24796
IN.38,Jharkhand,Malkera,23.78213,86.28767
IN.16,Maharashtra,Malkāpur,20.88555,76.19932
IN.16,Maharashtra,Malkāpur,16.91999,73.9347
IN.21,Odisha,Malakanagiri,18.36428,81.888
IN.09,Gujarat,Māliya,23.09296,70.75885
IN.36,Uttar Pradesh,Malīhābād,26.92223,80.71078
IN.35,Madhya Pradesh,Malhārgarh,24.28286,74.99024
IN.37,Chhattisgarh,Malhār,21.89275,82.28322
IN.23,Punjab,Māler Kotla,30.5309,75.87949
IN.16,Maharashtra,Malegaon,20.54966,74.53462
IN.19,Karnataka,Malavalli,12.38556,77.06045
IN.23,Punjab,Malout,30.21121,74.4818
IN.23,Punjab,Malaudh,30.63332,75.93565
IN.13,Kerala,Malappuram,11.04199,76.08154
IN.23,Punjab,Malakpur,32.27504,75.58775
IN.24,Rajasthan,Mukandgarh,27.95208,75.22431
IN.03,Assam,Mākum,27.48652,95.43646
IN.35,Madhya Pradesh,Maksi,23.25999,76.14567
IN.35,Madhya Pradesh,Makron,23.50671,76.0748
IN.24,Rajasthan,Makrāna,27.04361,74.72445
IN.23,Punjab,Makhu,31.10335,74.99631
IN.16,Maharashtra,Mākhjan,17.2698,73.50031
IN.23,Punjab,Majītha,31.75711,74.95891
IN.35,Madhya Pradesh,Majholi,23.50114,79.92396
IN.38,Jharkhand,Majhiāon Kalān,24.32431,83.81613
IN.35,Madhya Pradesh,Majhgawān,24.92131,80.80753
IN.34,Bihar,Mairwa,26.23218,84.16349
IN.18,Meghalaya,Mairang,25.56165,91.63602
IN.36,Uttar Pradesh,Mainpuri,27.22857,79.02882
IN.16,Maharashtra,Maindargi,17.45739,76.2932
IN.28,West Bengal,Maināguri,26.56263,88.8204
IN.36,Uttar Pradesh,Mailāni,28.29088,80.3438
IN.35,Madhya Pradesh,Maihar,24.26594,80.76063
IN.03,Assam,Maibong,25.30125,93.13811
IN.24,Rajasthan,Mahwa,27.04594,76.93152
IN.09,Gujarat,Mahuva,21.09007,71.76904
IN.03,Assam,Mahur,25.18305,93.11342
IN.09,Gujarat,Mahudha,22.82082,72.94032
IN.36,Uttar Pradesh,Mahroni,24.58624,78.72771
IN.36,Uttar Pradesh,Maholi,27.66368,80.47371
IN.36,Uttar Pradesh,Mahobā,25.2905,79.87533
IN.36,Uttar Pradesh,Mahmudābād,27.29191,81.11775
IN.28,West Bengal,Mahīshādal,22.18616,87.98072
IN.35,Madhya Pradesh,Mahgawān,26.49471,78.61593
IN.35,Madhya Pradesh,Maheshwar,22.17592,75.58715
IN.09,Gujarat,Mahesāna,23.59864,72.38472
IN.10,Haryana,Mahendragarh,28.26935,76.15253
IN.09,Gujarat,Mahemdāvād,22.82359,72.75551
IN.13,Kerala,Mahē,11.70172,75.53474
IN.40,Telangana,Mahbūbnagar,16.74385,77.98597
IN.40,Telangana,Mahbūbābād,17.59728,80.00207
IN.37,Chhattisgarh,Mahāsamund,21.10743,82.0948
IN.36,Uttar Pradesh,Mahārāganj,27.14456,83.56214
IN.36,Uttar Pradesh,Mahārājganj,26.38126,81.27436
IN.36,Uttar Pradesh,Bishunpur Urf Mahārājganj,26.25914,83.11643
IN.34,Bihar,Mahārājgani,26.11017,84.50365
IN.10,Haryana,Maham,28.96912,76.29495
IN.23,Punjab,Mahalpur,31.36185,76.03774
IN.19,Karnataka,Mahālingpur,16.3888,75.10873
IN.38,Jharkhand,Mahāgama,25.03425,87.31867
IN.16,Maharashtra,Mahād,18.08333,73.41667
IN.36,Uttar Pradesh,Mahāban,27.43262,77.74338
IN.16,Maharashtra,Mahābaleshwar,17.56,73.4
IN.36,Uttar Pradesh,Maghar,26.75586,83.12773
IN.37,Chhattisgarh,Magarlor,20.74945,81.85151
IN.12,Jammu and Kashmir,Māgām,34.09256,74.59016
IN.19,Karnataka,Māgadi,12.95706,77.22374
IN.25,Tamil Nadu,Madurāntakam,12.51167,79.88485
IN.25,Tamil Nadu,Madurai,9.919,78.11953
IN.25,Tamil Nadu,Madukkūr,10.48098,79.39939
IN.25,Tamil Nadu,Madukkarai,10.90568,76.96344
IN.02,Andhra Pradesh,Mādugula,17.91589,82.81578
IN.25,Tamil Nadu,Chennai,13.08784,80.27847
IN.33,Goa,Madkai,15.41416,73.93982
IN.19,Karnataka,Madikeri,12.42602,75.7382
IN.28,West Bengal,Madhyamgram,22.68944,88.44594
IN.38,Jharkhand,Madhupur,24.27419,86.63929
IN.19,Karnataka,Madhugiri,13.66035,77.21239
IN.34,Bihar,Madhubani,26.35367,86.07169
IN.34,Bihar,Madhuban,26.43864,85.13573
IN.36,Uttar Pradesh,Mādhogarh,26.27522,79.1859
IN.35,Madhya Pradesh,Madhogarh,24.56401,80.91126
IN.36,Uttar Pradesh,Mādhoganj,27.11807,80.14058
IN.34,Bihar,Madhepura,25.92127,86.79271
IN.33,Goa,Madgaon,15.27501,73.95786
IN.19,Karnataka,Maddūr,12.58283,77.04294
IN.25,Tamil Nadu,Madattukkulam,10.55869,77.36597
IN.28,West Bengal,Madanpur,23.00589,88.49168
IN.02,Andhra Pradesh,Madanapalle,13.5503,78.50288
IN.02,Andhra Pradesh,Machilīpatnam,16.18747,81.13888
IN.36,Uttar Pradesh,Machhlīshahr,25.68564,82.41106
IN.23,Punjab,Māchhīwāra,30.91557,76.20016
IN.02,Andhra Pradesh,Mācherla,16.47635,79.43533
IN.35,Madhya Pradesh,Māchalpur,24.12767,76.31672
IN.31,Mizoram,Lunglei,22.89247,92.74218
IN.09,Gujarat,Lūnāvāda,23.12841,73.61043
IN.21,Odisha,Loisinga,20.86667,83.51667
IN.23,Punjab,Ludhiana,30.91204,75.85379
IN.36,Uttar Pradesh,Lucknow,26.83928,80.92313
IN.34,Bihar,Luckeesarai,25.1765,86.0947
IN.24,Rajasthan,Losal,27.4,74.91667
IN.37,Chhattisgarh,Lormi,22.27434,81.70181
IN.36,Uttar Pradesh,Loni,28.75143,77.29023
IN.19,Karnataka,Londa,15.46907,74.51906
IN.16,Maharashtra,Lonavla,18.75275,73.40575
IN.16,Maharashtra,Lonar,19.98533,76.52046
IN.16,Maharashtra,Lonand,18.04041,74.18719
IN.16,Maharashtra,Lohogaon,18.59921,73.92701
IN.10,Haryana,Lohāru,28.42993,75.80779
IN.38,Jharkhand,Lohārdagā,23.43305,84.67992
IN.37,Chhattisgarh,Lohāra,21.85,81.13333
IN.16,Maharashtra,Lohāra,20.38983,78.09027
IN.39,Uttarakhand,Lohaghāt,29.40356,80.08965
IN.35,Madhya Pradesh,Lodhīkheda,21.58235,78.85911
IN.19,Karnataka,Lingsugūr,16.15876,76.52174
IN.09,Gujarat,Limodra,21.3554,73.00648
IN.09,Gujarat,Līmkheda,22.83456,73.99213
IN.09,Gujarat,Limbdi,22.56507,71.81076
IN.09,Gujarat,Lilia,21.53678,71.36362
IN.35,Madhya Pradesh,Leteri,24.05979,77.40858
IN.37,Chhattisgarh,Lelanga,22.39197,83.58078
IN.41,Ladakh,Leh,34.16504,77.58402
IN.31,Mizoram,Lawngtlai,22.53254,92.89902
IN.16,Maharashtra,Loha,18.94484,77.11553
IN.36,Uttar Pradesh,Lāwar Khās,29.11091,77.77767
IN.37,Chhattisgarh,Lawan,21.64137,82.34123
IN.35,Madhya Pradesh,Lauri,25.13962,80.00112
IN.23,Punjab,Laungowāl,30.19393,75.68089
IN.16,Maharashtra,Latur,18.39721,76.56784
IN.09,Gujarat,Lāthi,21.7231,71.38843
IN.38,Jharkhand,Lātehār,23.74423,84.49984
IN.16,Maharashtra,Lāsūr,19.94076,74.98487
IN.16,Maharashtra,Lāsalgaon,20.1427,74.23946
IN.36,Uttar Pradesh,Lar,26.20394,83.96906
IN.39,Uttarakhand,Lansdowne,29.84183,78.68014
IN.35,Madhya Pradesh,Lānjī,21.50175,80.54059
IN.16,Maharashtra,Lānja,16.86086,73.54993
IN.24,Rajasthan,Lālsot,26.55951,76.32915
IN.09,Gujarat,Lālpur,22.19073,69.96351
IN.36,Uttar Pradesh,Lalitpur,24.69007,78.41915
IN.25,Tamil Nadu,Lalgudi,10.87419,78.81935
IN.28,West Bengal,Lālgola,24.42244,88.25238
IN.36,Uttar Pradesh,Lālganj,25.93182,81.70478
IN.34,Bihar,Lālganj,25.86894,85.17394
IN.13,Kerala,Lālam,9.71667,76.7
IN.03,Assam,Lāla,24.55418,92.61592
IN.19,Karnataka,Lakshmeshwar,15.12689,75.46935
IN.40,Telangana,Lakshettipet,18.86667,79.21667
IN.39,Uttarakhand,Laksar,29.7587,78.04148
IN.28,West Bengal,Lakhyabad,23.66667,86.66667
IN.09,Gujarat,Lakhtar,22.85683,71.78844
IN.35,Madhya Pradesh,Lakhnādon,22.60049,79.60094
IN.36,Uttar Pradesh,Lakhnā,26.64822,79.1477
IN.03,Assam,Lakhipur,26.03001,90.30611
IN.03,Assam,Lakhipur,24.79281,93.0091
IN.36,Uttar Pradesh,Lakhīmpur,27.94822,80.77935
IN.24,Rajasthan,Lākheri,25.67237,76.17692
IN.37,Chhattisgarh,Lakhanpur,22.98791,83.03563
IN.20,Nagaland,Lakema,25.56743,93.76056
IN.36,Uttar Pradesh,Lāharpur,27.70827,80.90256
IN.35,Madhya Pradesh,Lahār,26.19401,78.94137
IN.10,Haryana,Lādwa,29.9935,77.04563
IN.24,Rajasthan,Lādnūn,27.65312,74.39993
IN.35,Madhya Pradesh,Ladhaura,25.07295,78.8675
IN.24,Rajasthan,Laxmangarh,27.82294,75.02754
IN.11,Himachal Pradesh,Kyelang,32.5717,77.02448
IN.25,Tamil Nadu,Kuzhithurai,8.31792,77.19192
IN.13,Kerala,Kuttuparamba,11.82775,75.5659
IN.13,Kerala,Kuttippuram,10.84246,76.03077
IN.25,Tamil Nadu,Kūttankuli,8.21743,77.78109
IN.25,Tamil Nadu,Koothanallur,10.7199,79.5157
IN.13,Kerala,Kuttampuzha,10.15033,76.73544
IN.25,Tamil Nadu,Kuthalam,11.07431,79.56222
IN.25,Tamil Nadu,Kuttālam,8.9303,77.26951
IN.09,Gujarat,Kutiyāna,21.6241,69.98494
IN.13,Kerala,Kutiatodu,9.8,76.33333
IN.37,Chhattisgarh,Kusmi,23.28391,83.9083
IN.19,Karnataka,Kushtagi,15.75623,76.19112
IN.19,Karnataka,Kushālnagar,12.45795,75.95904
IN.24,Rajasthan,Kushālgarh,23.19899,74.45074
IN.37,Chhattisgarh,Kurud,20.83073,81.72212
IN.02,Andhra Pradesh,Kurnool,15.82887,78.03602
IN.16,Maharashtra,Kurkhera,20.61811,80.20851
IN.25,Tamil Nadu,Kurinjippādi,11.55028,79.59066
IN.19,Karnataka,Kurgunta,17.19321,77.35772
IN.16,Maharashtra,Kurduvādi,18.09339,75.41567
IN.36,Uttar Pradesh,Kurāra,25.98046,79.98984
IN.16,Maharashtra,Kurandvād,16.68317,74.58892
IN.23,Punjab,Kūrāli,30.83424,76.57677
IN.02,Andhra Pradesh,Kuppam,12.74931,78.34189
IN.25,Tamil Nadu,Kunnattūr,12.34782,78.51046
IN.25,Tamil Nadu,Kunnattūr,11.27275,77.41074
IN.13,Kerala,Kunnamkulam,10.64667,76.06695
IN.13,Kerala,Kunnamangalam,11.30459,75.87772
IN.37,Chhattisgarh,Kunkuri,22.74199,83.95099
IN.19,Karnataka,Kunigal,13.02319,77.02518
IN.09,Gujarat,Kundla,21.34222,71.30633
IN.19,Karnataka,Kundgol,15.25612,75.24735
IN.36,Uttar Pradesh,Kundarkhi,28.68304,78.78559
IN.35,Madhya Pradesh,Kundam,23.21916,80.35001
IN.36,Uttar Pradesh,Kunda,25.71702,81.51396
IN.19,Karnataka,Kumta,14.42853,74.4189
IN.19,Karnataka,Kumsi,14.05455,75.39992
IN.24,Rajasthan,Kūmher,27.31657,77.37079
IN.37,Chhattisgarh,Kumhāri,21.26667,81.51667
IN.35,Madhya Pradesh,Kumbhrāj,24.37338,77.04841
IN.19,Karnataka,Kumbalgod,12.87915,77.44645
IN.25,Tamil Nadu,Kumbakonam,10.96209,79.39124
IN.21,Odisha,Kumārmunda,22.3,84.78333
IN.28,West Bengal,Kumardubhi,23.74201,86.77882
IN.25,Tamil Nadu,Kumaralingam,10.48936,77.3499
IN.11,Himachal Pradesh,Kulu,31.95835,77.10823
IN.28,West Bengal,Kulti,23.73166,86.84372
IN.36,Uttar Pradesh,Kulpahār,25.32007,79.63931
IN.21,Odisha,Kullāda,19.96939,84.6329
IN.25,Tamil Nadu,Kulittalai,10.93487,78.41251
IN.12,Jammu and Kashmir,Kulgam,33.64456,75.01923
IN.25,Tamil Nadu,Kulattūr,10.70516,78.55068
IN.25,Tamil Nadu,Kulattūr,9.0032,78.1928
IN.25,Tamil Nadu,Kulasegaram,8.36319,77.29777
IN.35,Madhya Pradesh,Kukshi,22.20677,74.75788
IN.21,Odisha,Kukkudākhandi,19.39361,84.755
IN.35,Madhya Pradesh,Kukdeshwar,24.48285,75.26755
IN.40,Telangana,Kukatpally,17.48486,78.41376
IN.38,Jharkhand,Kuju,23.72536,85.51023
IN.19,Karnataka,Kūdligi,14.905,76.38527
IN.25,Tamil Nadu,Kodavasal,10.86163,79.47965
IN.16,Maharashtra,Kudāl,16.01148,73.68867
IN.19,Karnataka,Kudachi,16.62784,74.85408
IN.12,Jammu and Kashmir,Kūd,33.07246,75.28727
IN.24,Rajasthan,Kuchera,26.98747,73.97108
IN.24,Rajasthan,Kuchāman,27.14745,74.85655
IN.21,Odisha,Rairangpur,22.26675,86.17385
IN.19,Karnataka,Krishnarājpet,12.66621,76.4877
IN.19,Karnataka,Krishnarājāsāgara,12.43976,76.38276
IN.28,West Bengal,Krishnanagar,23.40576,88.49073
IN.25,Tamil Nadu,Krishnagiri,12.51921,78.21382
IN.13,Kerala,Kozhikode,11.24802,75.7804
IN.13,Kerala,Kozhancheri,9.35,76.7
IN.16,Maharashtra,Koynanagar,17.4,73.76667
IN.02,Andhra Pradesh,Kovvūr,17.0162,81.72934
IN.02,Andhra Pradesh,Kovūr,14.5005,79.98518
IN.25,Tamil Nadu,Kovilpatti,9.17167,77.86989
IN.13,Kerala,Kovalam,8.36667,76.99667
IN.35,Madhya Pradesh,Kotwa,25.0308,81.31908
IN.19,Karnataka,Kottūru,14.82442,76.22005
IN.13,Kerala,Kōttayam,11.82519,75.54779
IN.13,Kerala,Kottayam,9.58692,76.52132
IN.02,Andhra Pradesh,Kottavalasa,17.89044,83.1907
IN.13,Kerala,Kottārakara,9.00359,76.77383
IN.40,Telangana,Kottapalli,18.49543,79.0943
IN.13,Kerala,Kōttakkal,11.00089,76.00618
IN.25,Tamil Nadu,Kottaiyūr,10.10956,78.7956
IN.40,Telangana,Kottagūdem,17.55106,80.61779
IN.35,Madhya Pradesh,Kothri Kalān,23.07219,76.8296
IN.36,Uttar Pradesh,Kotra,25.8077,79.30909
IN.24,Rajasthan,Kotputli,27.70207,76.19911
IN.35,Madhya Pradesh,Kotma,23.20383,81.97904
IN.11,Himachal Pradesh,Kotla,32.25,76.03333
IN.11,Himachal Pradesh,Kotkhai,31.11728,77.53936
IN.23,Punjab,Kot Kapūra,30.58061,74.82609
IN.23,Punjab,Kot Īsa Khān,30.94659,75.1378
IN.35,Madhya Pradesh,Kothi,24.7526,80.77751
IN.09,Gujarat,Kotharia,22.23436,70.81903
IN.40,Telangana,Kothāpet,19.35176,79.48323
IN.40,Telangana,Kothakota,16.38002,77.94004
IN.23,Punjab,Kot Fatah,30.11316,75.0867
IN.39,Uttarakhand,Kotdwāra,29.74612,78.52219
IN.37,Chhattisgarh,Kotba,22.43943,83.73999
IN.35,Madhya Pradesh,Kotār,24.69802,80.98073
IN.37,Chhattisgarh,Kotapārh,19.14256,82.32536
IN.13,Kerala,Kotamangalam,10.06435,76.62843
IN.25,Tamil Nadu,Kotagiri,11.42072,76.86035
IN.24,Rajasthan,Kota,25.18254,75.83907
IN.36,Uttar Pradesh,Kota,24.44643,83.13063
IN.37,Chhattisgarh,Kotā,22.29507,82.02366
IN.02,Andhra Pradesh,Kosigi,15.8551,77.24463
IN.36,Uttar Pradesh,Kosi,27.79449,77.4368
IN.09,Gujarat,Kosamba,21.46202,72.95842
IN.35,Madhya Pradesh,Korwai,24.11774,78.04007
IN.02,Andhra Pradesh,Korukollu,16.5,81.25
IN.16,Maharashtra,Koregaon,18.64573,74.05909
IN.16,Maharashtra,Koregaon,17.69915,74.16252
IN.37,Chhattisgarh,Korba,22.3458,82.69633
IN.40,Telangana,Koratla,18.82154,78.71186
IN.19,Karnataka,Koratagere,13.522,77.2373
IN.21,Odisha,Koraput,18.81199,82.71048
IN.25,Tamil Nadu,Korampallam,8.77506,78.09158
IN.16,Maharashtra,Korādi,21.24758,79.10575
IN.25,Tamil Nadu,Koradacheri,10.77019,79.49158
IN.19,Karnataka,Koppal,15.34522,76.15478
IN.19,Karnataka,Koppa,13.53044,75.36329
IN.16,Maharashtra,Kopargaon,19.88239,74.47605
IN.36,Uttar Pradesh,Kopāganj,26.01923,83.5663
IN.40,Telangana,Konta,17.80492,81.38666
IN.19,Karnataka,Konnūr,16.20138,74.74886
IN.28,West Bengal,Konnagar,22.70508,88.34446
IN.25,Tamil Nadu,Konganāpuram,11.57105,77.9004
IN.13,Kerala,Kondotty,11.1423,75.9657
IN.02,Andhra Pradesh,Kondapalle,16.61989,80.54244
IN.16,Maharashtra,Kondalwādi,18.80727,77.77031
IN.37,Chhattisgarh,Kondagaon,19.59083,81.664
IN.36,Uttar Pradesh,Konch,25.99451,79.15127
IN.21,Odisha,Konārka,19.89021,86.09761
IN.19,Karnataka,Konanūr,12.63016,76.05037
IN.25,Tamil Nadu,Kombai,9.84745,77.29603
IN.31,Mizoram,Kolasib,24.22388,92.67869
IN.19,Karnataka,Kollegāl,12.15449,77.11051
IN.16,Maharashtra,Kolhāpur,16.69563,74.23167
IN.24,Rajasthan,Kolāyat,27.83815,72.95975
IN.35,Madhya Pradesh,Kolāras,25.21928,77.61167
IN.19,Karnataka,Kolār,13.13768,78.12999
IN.02,Andhra Pradesh,Kolanukonda,16.45392,80.61046
IN.25,Tamil Nadu,Colachel,8.17938,77.25818
IN.03,Assam,Kokrajhar,26.40107,90.27286
IN.21,Odisha,Koīra,21.90494,85.24208
IN.20,Nagaland,Kohima,25.67467,94.11099
IN.34,Bihar,Koelwār,25.58055,84.79751
IN.13,Kerala,Kodungallūr,10.23263,76.19513
IN.25,Tamil Nadu,Kodumudi,11.07751,77.88363
IN.16,Maharashtra,Kodoli,16.87639,74.1909
IN.19,Karnataka,Kodlipet,12.80087,75.88662
IN.09,Gujarat,Kodīnar,20.79393,70.70216
IN.19,Karnataka,Kodigenahalli,13.72136,77.38629
IN.38,Jharkhand,Kodarma,24.46753,85.59397
IN.40,Telangana,Kodār,16.9985,79.9656
IN.21,Odisha,Kodala,19.62425,84.94075
IN.25,Tamil Nadu,Kodaikānāl,10.23925,77.48932
IN.21,Odisha,Kuchinda,21.74356,84.34848
IN.28,West Bengal,Koch Bihār,26.32539,89.44508
IN.34,Bihar,Koāth,25.32643,84.25983
IN.13,Kerala,Kizhake Chālakudi,10.30067,76.33763
IN.36,Uttar Pradesh,Kithor,28.86684,77.93861
IN.12,Jammu and Kashmir,Kishtwār,33.31346,75.76726
IN.36,Uttar Pradesh,Kishni,27.02487,79.262
IN.36,Uttar Pradesh,Kishanpur,25.64232,81.0227
IN.24,Rajasthan,Kishangarh,27.81889,76.72972
IN.24,Rajasthan,Renwāl,27.15767,75.35808
IN.24,Rajasthan,Kishangarh,26.59006,74.85397
IN.34,Bihar,Kishanganj,26.10224,87.95534
IN.35,Madhya Pradesh,Kirnāpur,21.62592,80.33142
IN.21,Odisha,Kiri Buru,22.08333,85.35
IN.36,Uttar Pradesh,Kīratpur,29.50671,78.20613
IN.36,Uttar Pradesh,Kiraoli,27.13768,77.78516
IN.25,Tamil Nadu,Ulundurpet,11.69099,79.2873
IN.25,Tamil Nadu,Kīranūr,10.59395,77.50315
IN.25,Tamil Nadu,Kīranūr,10.56988,78.78682
IN.36,Uttar Pradesh,Kirākat,25.63745,82.91596
IN.16,Maharashtra,Kinwat,19.62557,78.1987
IN.25,Tamil Nadu,Kinattukkadavu,10.82248,77.01962
IN.25,Tamil Nadu,Kilvelur,10.76721,79.74186
IN.39,Uttarakhand,Kichha,28.91154,79.52009
IN.40,Telangana,Kiādgira,17.25255,77.43337
IN.36,Uttar Pradesh,Khūtār,28.20307,80.27046
IN.34,Bihar,Khusropur,25.48174,85.38492
IN.36,Uttar Pradesh,Khurja,28.25382,77.85535
IN.21,Odisha,Khordha,20.18268,85.61629
IN.35,Madhya Pradesh,Khurai,24.04372,78.33014
IN.38,Jharkhand,Khunti,23.07602,85.27818
IN.16,Maharashtra,Khuldābād,20.00671,75.19245
IN.35,Madhya Pradesh,Khujner,23.78597,76.61773
IN.36,Uttar Pradesh,Khudāganj,28.14607,79.71472
IN.12,Jammu and Kashmir,Khreuh,34.01886,74.99914
IN.26,Tripura,Khowai,24.07964,91.59972
IN.16,Maharashtra,Khopoli,18.78562,73.34589
IN.30,Arunachal Pradesh,Khonsa,27.01667,95.56667
IN.35,Madhya Pradesh,Khirkiya,22.16732,76.86137
IN.35,Madhya Pradesh,Khilchipur,24.03943,76.578
IN.24,Rajasthan,Khetri,28.00069,75.78644
IN.16,Maharashtra,Khetia,21.67124,74.58535
IN.24,Rajasthan,Kherwāra,23.98588,73.59493
IN.36,Uttar Pradesh,Kheri,27.90354,80.79754
IN.09,Gujarat,Kherālu,23.88534,72.61869
IN.23,Punjab,Khem Karan,31.14443,74.55938
IN.36,Uttar Pradesh,Khekra,28.86586,77.2841
IN.09,Gujarat,Khedbrahma,24.0299,73.04632
IN.09,Gujarat,Kheda,22.75218,72.68533
IN.16,Maharashtra,Khed,18.33811,73.84677
IN.16,Maharashtra,Khed,17.71888,73.39693
IN.31,Mizoram,Khawhai,23.37807,93.12797
IN.12,Jammu and Kashmir,Khaur,32.6027,74.80918
IN.28,West Bengal,Khātra,22.97617,86.85462
IN.39,Uttarakhand,Khatīma,28.92134,79.97075
IN.35,Madhya Pradesh,Khātegaon,22.59573,76.9133
IN.36,Uttar Pradesh,Khatauli,29.27844,77.73302
IN.11,Himachal Pradesh,Nagrota Bagwān,32.10721,76.37657
IN.03,Assam,Khārupatia,26.51839,92.14722
IN.37,Chhattisgarh,Kharsia,21.98953,83.10476
IN.38,Jharkhand,Kharsāwān,22.79093,85.83102
IN.16,Maharashtra,Kharpāda,18.83609,73.09415
IN.37,Chhattisgarh,Kharora,21.40097,81.92757
IN.37,Chhattisgarh,Kharod,21.7442,82.5788
IN.10,Haryana,Kharkhauda,28.8787,76.91069
IN.36,Uttar Pradesh,Kharkhauda,28.83644,77.74159
IN.21,Odisha,Kharhiāl,20.28845,82.7606
IN.36,Uttar Pradesh,Khargupur,27.37611,81.9882
IN.35,Madhya Pradesh,Khargone,21.82292,75.61394
IN.35,Madhya Pradesh,Khargāpur,24.823,79.144
IN.36,Uttar Pradesh,Kharela,25.54277,79.81235
IN.16,Maharashtra,Khardi,19.58763,73.38195
IN.28,West Bengal,Khardah,22.71861,88.37806
IN.23,Punjab,Kharar,30.74632,76.64689
IN.28,West Bengal,Kharar,22.72211,87.67824
IN.16,Maharashtra,Kharakvasla,18.43997,73.77545
IN.34,Bihar,Kharagpur,25.12446,86.55578
IN.28,West Bengal,Kharagpur,22.33971,87.32501
IN.16,Maharashtra,Khāpa,21.42243,78.98168
IN.36,Uttar Pradesh,Khānpur,28.53446,78.06546
IN.24,Rajasthan,Khānpur,24.73241,76.39601
IN.23,Punjab,Khanna,30.70547,76.22196
IN.35,Madhya Pradesh,Khaniādhāna,25.02983,78.12709
IN.35,Madhya Pradesh,Khandwa,21.82427,76.35086
IN.21,Odisha,Khandpara,20.26436,85.17673
IN.24,Rajasthan,Khandela,27.60499,75.502
IN.19,Karnataka,Khānāpur,15.63969,74.50847
IN.40,Telangana,Khammam,17.24767,80.14368
IN.37,Chhattisgarh,Khamharia,20.976,82.25116
IN.16,Maharashtra,Khāmgaon,20.70738,76.56827
IN.09,Gujarat,Khambhāt,22.31744,72.61916
IN.09,Gujarat,Khambhāliya,22.20685,69.65031
IN.35,Madhya Pradesh,Khamaria,23.22558,79.88007
IN.23,Punjab,Khamānon Kalān,30.81725,76.35478
IN.21,Odisha,Khallikot,19.60908,85.08609
IN.36,Uttar Pradesh,Khalīlābād,26.77268,83.07179
IN.52,Dadra and Nagar Haveli and Daman and Diu,Khali Kachigam,20.38333,72.86667
IN.38,Jharkhand,Khalāri,23.65063,85.00744
IN.35,Madhya Pradesh,Khajuraho Group of Monuments,24.84809,79.93351
IN.36,Uttar Pradesh,Khairāgarh,26.94352,77.81816
IN.37,Chhattisgarh,Khairāgarh,21.41859,80.97942
IN.36,Uttar Pradesh,Khairābād,27.52698,80.75461
IN.24,Rajasthan,Khairābād,24.6596,75.93067
IN.36,Uttar Pradesh,Khair,27.94195,77.84243
IN.36,Uttar Pradesh,Khailār,25.34127,78.53133
IN.34,Bihar,Khagaul,25.57898,85.04564
IN.34,Bihar,Khagaria,25.5022,86.46708
IN.36,Uttar Pradesh,Khāga,25.77215,81.10393
IN.16,Maharashtra,Khadki,18.5635,73.85205
IN.36,Uttar Pradesh,Khada,27.18333,83.88333
IN.35,Madhya Pradesh,Khāchrod,23.42322,75.28185
IN.24,Rajasthan,Kaithoon,25.12407,75.97218
IN.37,Chhattisgarh,Keskāl,20.0836,81.58675
IN.21,Odisha,Kesinga,20.18778,83.21949
IN.24,Rajasthan,Keshorai Pātan,25.29275,75.93948
IN.09,Gujarat,Keshod,21.30328,70.24861
IN.34,Bihar,Kesariyā,26.34992,84.87086
IN.19,Karnataka,Kerūr,16.01384,75.54631
IN.12,Jammu and Kashmir,Keran,34.65371,73.95308
IN.21,Odisha,Keonjhargarh,21.6318,85.59686
IN.35,Madhya Pradesh,Keolāri,22.36974,79.90603
IN.38,Jharkhand,Kenduadīh,23.73602,86.37403
IN.21,Odisha,Kendrāparha,20.50166,86.42227
IN.28,West Bengal,Kenda,23.1959,86.51499
IN.36,Uttar Pradesh,Kemrī,28.80673,79.2048
IN.24,Rajasthan,Kelwa,25.15212,73.84332
IN.25,Tamil Nadu,Kelamangalam,12.60307,77.85193
IN.24,Rajasthan,Kekri,25.97132,75.14992
IN.25,Tamil Nadu,Kayattār,8.94834,77.77424
IN.13,Kerala,Kayamkulam,9.18173,76.50093
IN.25,Tamil Nadu,Kayalpattinam,8.57143,78.11992
IN.37,Chhattisgarh,Kawardha,22.00853,81.23148
IN.09,Gujarat,Kawānt,22.09282,74.05078
IN.24,Rajasthan,Kawāi,24.75644,76.73485
IN.25,Tamil Nadu,Kāveripatnam,12.42186,78.2188
IN.25,Tamil Nadu,Kāveripāk,12.90855,79.46222
IN.14,Lakshadweep,Kavaratti,10.56688,72.64203
IN.19,Karnataka,Kavalūr,15.28829,75.9433
IN.02,Andhra Pradesh,Kāvali,14.9163,79.99449
IN.25,Tamil Nadu,Kāttupputtūr,10.99385,78.21929
IN.25,Tamil Nadu,Kattivākkam,13.21667,80.31667
IN.13,Kerala,Kattanam,9.17614,76.56325
IN.38,Jharkhand,Kātrās,23.79752,86.29834
IN.12,Jammu and Kashmir,Katra,32.99167,74.93195
IN.36,Uttar Pradesh,Katra,27.50871,82.02636
IN.09,Gujarat,Katpur,21.05869,71.79457
